date,Open,High,Low,Close,Volume,pred,reg,price
2015-08-28,-1.641140265630062,-1.6916019900497519,-1.5005755102040823,-1.60892320892321,-1.2824924595821012,0.0,-0.0011415525114154557,35.04
2015-08-31,-1.427783383787419,-1.6952572214580468,-1.4111566703017089,-1.6646736422521187,-1.1136450867197303,0.0,-0.03514285714285703,35.0
2015-09-01,-1.7189168573607936,-2.03556068094454,-1.6662639040348992,-1.9767812655705035,-0.9711994370402258,1.0,0.03849570624814924,33.77
2015-09-02,-1.6003051106025943,-1.8528281164195524,-1.5425634314794652,-1.5550572994519172,-1.4800297981678525,1.0,0.006843455945252375,35.07
2015-09-03,-1.478032036613274,-1.6914881933003874,-1.3229342057433682,-1.466367713004483,-1.5205060728408726,0.0,-0.028887000849617706,35.31
2015-09-04,-1.523798627002289,-1.8992861065348754,-1.516100327153764,-1.744294967613353,-1.4212072711773724,1.0,0.011956838728492292,34.29
2015-09-08,-1.4858886346300524,-1.8159253157605755,-1.3992700836059624,-1.6048829098156432,-1.3753300995438957,0.0,-0.009510086455331579,34.7
2015-09-09,-1.4434019832189167,-1.7626578802855608,-1.4585241730279914,-1.6713502740408566,-1.0327905591060396,0.0,-0.02647657841140516,34.37
2015-09-10,-1.5723112128146468,-1.9382756727073078,-1.6274082151944773,-1.8986547085201777,-0.9190032061991386,1.0,0.0026897788404063316,33.46
2015-09-11,-1.755606407322655,-2.0655063291139264,-1.6644492911668518,-1.8229197807673136,-1.1894165806344386,1.0,0.006557377049180468,33.55
2015-09-14,-1.6157131960335622,-1.896202531645573,-1.4992737186477672,-1.7080219232685558,-1.2991101943155243,1.0,0.0008883624518802868,33.77
2015-09-15,-1.568954996186118,-1.833649789029538,-1.5695754271174145,-1.6550989345509852,-0.9038249942340146,0.0,-0.0008875739644969016,33.8
2015-09-16,-1.5935130910511925,-1.7406465288818223,-1.382225372591787,-1.611669203450018,-1.34539997233875,0.0,-0.013325436778205635,33.77
2015-09-17,-1.489834515366431,-1.716422764227641,-1.4172137907967606,-1.7032659409020159,-1.2764176910673755,0.0,-0.012004801920768249,33.32
2015-09-18,-1.645924132364811,-1.7260109289617478,-1.4924694891354353,-1.7662001036806585,-0.46990962814517523,1.0,0.040400972053462825,32.92
2015-09-21,-1.418482647296208,-1.4002185792349706,-1.2524874288776664,-1.3057217847768963,-0.8470966015701702,0.0,-0.026277372262773713,34.25
2015-09-22,-1.3232013622818233,-1.546338605741061,-1.2663448012232443,-1.5465582655826493,-1.2550422045303529,1.0,0.02428785607196393,33.35
2015-09-23,-1.3918263090676881,-1.4250154035736222,-1.2310453197797577,-1.2369264787175198,-1.5491559101992047,0.0,-0.007318501170960223,34.16
2015-09-24,-1.222818220519371,-1.4692544670363483,-1.1698000847098722,-1.272526257600882,-1.3911507446050846,0.0,-0.004128575641403565,33.91
2015-09-25,-1.0372073222647926,-1.1932224276032013,-1.1059288437102952,-1.2763957987838548,-1.3848190531928548,0.0,-0.04501036422860538,33.77
2015-09-28,-1.23976160068114,-1.5111521873074527,-1.403472257518004,-1.6657407407407376,-1.3263096946392468,0.0,-0.050232558139534866,32.25
2015-09-29,-1.5485738612175393,-1.6919431279620825,-1.812197373994073,-1.9529891304347786,-0.8841816334363205,1.0,0.01338556970290572,30.63
2015-09-30,-1.8828855721393034,-1.9743890518084035,-1.7439535324798532,-1.8735772357723555,-0.7562372660402163,1.0,0.014175257731958713,31.04
2015-10-01,-2.029076838032061,-1.9236193619361919,-1.7808378684807291,-1.835514018691585,-1.1544752751623313,1.0,0.04288437102922482,31.48
2015-10-02,-2.2217543859649114,-1.569868875086263,-1.890844164919641,-1.3333333333333275,-1.3496140067077254,0.0,-0.004873591227535723,32.83
2015-10-05,-1.2930763740185556,-1.5263514578408133,-1.187140461215937,-1.3792022792022718,-1.4633146757304543,0.0,-0.024793388429752095,32.67
2015-10-06,-1.3350463954318346,-1.5477856579984204,-1.4947039522744245,-1.6984330484330408,-1.2895884418960413,1.0,0.016321406151914797,31.86
2015-10-07,-1.5473233404710882,-1.7082427107958973,-1.5934362416107422,-1.4716524216524132,-1.308435396790308,0.0,-0.02192711550339721,32.38
2015-10-08,-1.4736616702355465,-1.696264775413702,-1.7765831469052964,-1.7537037037036967,-1.0338190608616131,1.0,0.012314493211240896,31.67
2015-10-09,-1.7618843683083507,-1.659700551615438,-1.6073064876957528,-1.5505698005697943,-1.5711860720043969,1.0,0.017779164067373676,32.06
2015-10-12,-1.5146324054246971,-1.5148620961386838,-1.2647263236390798,-1.2726495726495686,-1.7975101180435988,1.0,0.018081520073551793,32.63
2015-10-13,-1.331901352426411,-1.101084529505579,-1.1211454138702504,-0.9951566951566923,-1.0047675417048083,1.0,0.024984948826008324,33.22
2015-10-14,-0.9366746221161502,-0.628676236044651,-0.6466785980611519,-0.6444444444444413,-1.071081485655143,1.0,0.016740088105726914,34.05
2015-10-15,-0.4330946698488435,-0.4985326953747953,-0.3114809843400481,-0.39444444444444116,-0.9355091690540538,0.0,-0.009532062391681029,34.62
2015-10-16,-0.2700813008130054,-0.26167992926613093,-0.31332995780590833,-0.44914004914004513,-1.5192231308685322,1.0,0.0160396617089531,34.29
2015-10-19,-0.4216260162601613,-0.3418744473916808,-0.3945113924050684,-0.21488519398257433,-1.4366252167101168,1.0,0.000861079219288019,34.84
2015-10-20,-0.2409756097560991,-0.29854995579132504,-0.07482206682207004,-0.20896226415093655,-1.3918350683001248,0.0,-0.02982506452537992,34.87
2015-10-21,-0.2403685092127279,-0.3966931918656007,-0.8564848484848524,-0.6910377358490493,-0.900176857142501,1.0,0.028377180017735704,33.83
2015-10-22,-0.404522613065325,-0.21650713685977419,-0.23348562548562868,-0.2591194968553384,-0.9423409287228359,1.0,0.005748778384593312,34.79
2015-10-23,-0.02118126272912413,-0.11264727815062836,-0.061700740740743165,-0.20978593272170554,-0.9132634001690386,1.0,0.041440411546155964,34.99
2015-10-26,0.01134480560866824,0.030219711236665336,0.05426909555768611,0.06150315547906393,-0.5118196443699194,0.0,-0.013721185510428113,36.44
2015-10-27,0.03973668461998936,-0.0742510985561774,-0.05809907318632135,-0.13516924842225875,-0.9794729801911888,1.0,0.016138007790762465,35.94
2015-10-28,-0.05780969479353604,-0.021441340782118345,0.0433176043557153,0.01890209394454323,-0.5048584399183489,0.0,-0.016703176341730686,36.52
2015-10-29,-0.6013165769000612,-0.10846803227808277,-0.449362371445856,-0.21754385964912126,0.5115778506138402,1.0,0.002784739626845001,35.91
2015-10-30,-0.3073608617594248,-0.1458361266294167,-0.2133067150635226,-0.2185625353706857,-0.584030198279444,1.0,0.02721466259372418,36.01
2015-11-02,-0.35188509874327023,0.018084828711256495,-0.16152208106473376,0.0031446540880535334,-0.7824047143761044,1.0,0.024601243579345677,36.99
2015-11-03,0.018084537185660166,0.11892830540037114,0.11432935323382765,0.08619899128840114,-0.7207649831621907,0.0,-0.00791556728232179,37.9
2015-11-04,0.15491480996068074,0.09017403314917072,0.11730772878140994,-0.027877120586886073,-0.723200141414445,0.0,-0.023670212765957488,37.6
2015-11-05,-0.04359982525120254,-0.09500092081031508,-0.10440872451399286,-0.29839523154516046,-1.0287367779920598,0.0,-0.012803050939798388,36.71
2015-11-06,-0.3833988641328091,-0.4671003683241255,-0.3708857278331018,-0.4503438789546047,-0.928372644277816,1.0,0.009933774834437026,36.24
2015-11-09,-0.5329838357361296,-0.4842274401473292,-0.4467036510194462,-0.39119669876203156,-0.8181992970775986,1.0,0.010928961748633892,36.6
2015-11-10,-0.44482306684141515,-0.39886832412523054,-0.22625710014948353,-0.3000971817298308,0.5971833262701771,0.0,-0.018108108108108145,37.0
2015-11-11,-0.3372651813018781,-0.39571229386028217,-0.4930587639311108,-0.5157840083073686,-0.8562745342012803,0.0,-0.020919350399119185,36.33
2015-11-12,-0.7083879423328954,-0.7772663371773764,-0.814031408308012,-0.7887640449438151,-0.917825028375819,0.0,-0.02923812201293219,35.57
2015-11-13,-0.9401873767258393,-0.9875123558484371,-0.9497318376068454,-1.1408239700374474,-1.1927528794680622,1.0,0.0312771503040834,34.53
2015-11-16,-1.1423570019723865,-0.96375617792422,-0.9630865384615456,-0.8255751738897726,-1.2328153268023778,1.0,0.016849199663016012,35.61
2015-11-17,-0.7752958579881649,-0.7423393739703472,-0.6268685897435969,-0.6795077581594384,-1.1950576489052929,1.0,0.0002761668047499555,36.21
2015-11-18,-0.6876232741617361,-0.6267874794069217,-0.6483963675213765,-0.7173889780631286,-1.1375327348540474,0.0,-0.000828271673108838,36.22
2015-11-19,-0.6887080867850084,-0.8195387149917654,-0.6414403153153263,-0.7603881278538742,-1.3309212655204643,1.0,0.004697430229345212,36.19
2015-11-20,-0.7145367412140567,-0.8754301994302011,-0.6477259400892394,-0.7243516761543232,-1.3588395172907703,0.0,-0.022002200220021972,36.36
2015-11-23,-0.7265527065527047,-0.8286904761904795,-0.8794960688830696,-1.0732193732193596,-1.2204435327752434,0.0,-0.012373453318335392,35.56
2015-11-24,-1.2132673267326728,-1.482249589490971,-1.1411265917603177,-1.3315315315315177,-1.1298465126999007,1.0,0.006833712984054774,35.12
2015-11-25,-1.3226368159203936,-1.2450701754385978,-1.054684644194776,-1.2350532350532168,-1.395740162188006,0.0,-0.005090497737556543,35.36
2015-11-27,-1.1811774461028168,-1.3539247311827936,-1.0996284644194925,-1.3326781326781185,-1.4459850602011048,1.0,0.0022740193291641564,35.18
2015-11-30,-1.2708955223880556,-1.500698924731186,-1.2770067415730537,-1.309254709254696,-1.0514203675655738,0.0,-0.0025524673851388124,35.26
2015-12-01,-1.2622719734660028,-1.525878136200723,-1.655433707865185,-1.3588861588861452,-0.7419502524587891,0.0,-0.0005686664771112904,35.17
2015-12-02,-1.3589552238805962,-1.1384229390681035,-1.1750906367041376,-1.373300573300567,-1.2810973205098328,0.0,-0.02617354196301569,35.15
2015-12-03,-1.381343283582086,-1.7366565349544167,-1.8631685823755046,-1.9226158038147085,-1.1859518798045825,1.0,0.040607654104586555,34.23
2015-12-04,-1.7787878787878766,-1.3895440729483353,-1.649816091954047,-1.180199818346949,-0.9915836863657967,0.0,-0.01291409320606407,35.62
2015-12-07,-1.124897624897623,-1.4027152988855196,-1.2887049808429332,-1.4339691189827368,-1.3233988729659962,1.0,0.012514220705347023,35.16
2015-12-08,-1.6323505323505327,-1.445471124620067,-1.4592988505747333,-1.1789282470481264,-1.1673048890667495,0.0,-0.014887640449438244,35.6
2015-12-09,-1.2425061425061448,-1.4901702127659624,-1.2719425287356525,-1.4519527702088877,-1.1674108231893918,1.0,0.011976047904191711,35.07
2015-12-10,-1.3383292383292442,-1.2867254305977782,-1.0698352490421699,-1.2043596730245114,-1.1837127414486146,0.0,-0.022541561003099564,35.49
2015-12-11,-1.3501228501228528,-1.6177750759878429,-1.4935900383142,-1.618165304268837,-1.0701942376806608,1.0,0.009224560392043779,34.69
2015-12-14,-1.5986076986076996,-1.6536624815511263,-1.5278812260536627,-1.425613079019061,-1.203348838831438,1.0,0.03741788060554141,35.01
2015-12-15,-1.3072072072072098,-0.85460868158752,-1.034203065134121,-0.6995458673932642,-0.8550854363930499,0.0,-0.009361233480176256,36.32
2015-12-16,-0.8349713349713385,-0.9680313782576221,-0.9937816091954295,-0.836597428288809,-1.1192329780767911,0.0,-0.01222901612006666,35.98
2015-12-17,-0.8270348837209305,-0.6755107468388106,-0.7213618030842537,-1.0693140794223648,-1.1446379601410623,0.0,-0.015756893640967995,35.54
2015-12-18,-1.1922894424673798,-1.2847589078541726,-1.2446641509434326,-1.4320096269554563,-0.7228180529770118,1.0,0.03144654088050314,34.98
2015-12-21,-1.2591933570581282,-0.8953879406249065,-0.9405132075472017,-0.633935018050523,-1.1805325976288021,1.0,0.020094235033259356,36.08
2015-12-22,-0.6119810201660778,-0.19452019961222478,-0.4381232704402779,-0.11540312876051517,-1.1592794438335412,1.0,0.008286917538377958,36.805
2015-12-23,-0.14009489916963302,0.31741406907028646,0.1818401826483782,0.06006944444446227,-1.0300968626403215,0.0,-0.0010778765831311876,37.11
