date,Open,High,Low,Close,Volume,pred,reg,price
2010-08-10,-1.1483509499136444,-1.2214259468762998,-1.0899286858974369,-1.2500206015657207,-1.249313499896398,0.0,-0.05937992643194967,19.03
2010-08-11,-1.3451730569948186,-1.3035191792610643,-1.3255857371794884,-1.4836031548360342,-1.259051005755699,0.0,-0.016759776536312665,17.9
2010-08-12,-1.516732881866065,-1.5716548259777539,-1.5320515350877217,-1.6603896103896123,-1.4434357045992205,1.0,0.040909090909090784,17.6
2010-08-13,-1.4903187560738576,-1.5738289541473467,-1.4144901315789509,-1.3878590785907887,-1.420557805385865,1.0,0.025109170305676942,18.32
2010-08-16,-1.4337785427423988,-1.485054567022538,-1.2118103070175466,-1.2337127371273726,-1.4186542201478023,1.0,0.01970181043663466,18.78
2010-08-17,-1.2462857142857144,-1.264413997627521,-1.073630482456143,-1.1463414634146363,-1.3703141373235408,0.0,-0.01984334203655347,19.15
2010-08-18,-1.0660218014916822,-1.275547568710359,-1.191075895567701,-1.37918367346939,-1.2703539478802024,1.0,0.0010655301012252316,18.77
2010-08-19,-1.5802174326558691,-1.4824536398467425,-1.3931278640059164,-1.3891156462585048,-1.408222982954294,1.0,0.016498137307078276,18.79
2010-08-20,-1.5475879021992027,-1.5653655172413803,-1.3710288461538485,-1.285714285714287,-1.4755334427574887,1.0,0.05392670157068058,19.1
2010-08-23,-1.3711250603573149,-1.0128153256704975,-1.1675512820512848,-0.895478927203068,-1.0501914922719189,0.0,-0.046199701937406856,20.13
2010-08-24,-1.360160642570283,-1.3414436781609185,-1.2544087193460558,-1.3393103448275894,-1.2287409383121324,1.0,0.03645833333333326,19.2
2010-08-25,-1.423132530120482,-1.2147003831417633,-1.4814732061762097,-1.018390804597704,-1.2861315988152622,0.0,-0.007537688442211032,19.9
2010-08-26,-1.0705220883534126,-1.0625164750957867,-0.9256148955495046,-1.0852107279693515,-1.3887584397712123,0.0,-0.0025316455696202667,19.75
2010-08-27,-1.1227309236947767,-1.2267310344827604,-0.9701198910081807,-1.0937931034482795,-1.3939435440919121,1.0,0.00862944162436552,19.7
2010-08-30,-1.1199999999999994,-1.0464828660436147,-0.8863778383287986,-0.9843678160919578,-1.0259072778395344,0.0,-0.01962757926522396,19.87
2010-08-31,-1.1040963855421657,-1.2013115264797518,-1.0258873751135418,-1.151111111111116,-1.9208850212923534,1.0,0.049794661190964984,19.48
2010-09-01,-1.1066666666666651,-0.777479750778819,-0.8805649409627703,-0.7086590038314224,-1.3301549095846448,1.0,0.029828850855745603,20.45
2010-09-02,-0.7431325301204795,-0.5203146417445523,-0.4923960036330681,-0.42911877394636455,-1.3155465037338763,0.0,-0.0004748338081670411,21.06
2010-09-03,-0.4970281124497956,-0.4882274143302211,-0.2517418111753471,-0.43003831417624916,-1.3992347096216748,0.0,-0.02422802850356298,21.05
2010-09-07,-0.6080321285140547,-0.6206261682243028,-0.3480809248555019,-0.6582375478927238,-1.7113497500462878,1.0,0.017526777020447915,20.54
2010-09-08,-0.5799196787148578,-0.6404080996884782,-0.29682851637765884,-0.4980842911877432,-1.6075850151206565,0.0,-0.009090909090908927,20.9
