date,Open,High,Low,Close,Volume,pred,reg,price
1998-02-13,-0.9976275207591905,-1.260583016476555,-0.7899159663865548,-0.9482428115015977,-1.5667660635466154,0.0,-0.009932043910088728,19.13
1998-02-17,-0.8434163701067572,-1.1237008871989886,-0.8072829131652637,-1.0617678381256686,-1.4429461909093972,1.0,0.010031678986272219,18.94
1998-02-18,-1.094899169632263,-1.2070975918884683,-0.7484593837534987,-0.9365282215122512,-1.5026045351932342,1.0,0.019341348667015312,19.13
1998-02-19,-0.7693950177935905,-0.7084917617237039,-0.5103448275862027,-0.6920127795527206,-0.9097074010327022,1.0,0.012820512820512775,19.5
1998-02-20,-0.5432977461447192,-0.6174904942965804,-0.26293103448275223,-0.5482428115016014,-0.9670768789443488,1.0,0.05063291139240511,19.75
1998-02-23,-0.34353499406880084,0.01571609632446025,-0.04826666666666313,0.052183173588921106,0.43470179738562087,0.0,-0.0028915662650601526,20.75
1998-02-24,0.08120155038759602,0.22623274161735707,0.13353846153846516,-0.03812566560170627,0.4248390426881643,1.0,0.051232479458675595,20.69
1998-02-25,0.18875968992247882,0.2318496538081105,0.2455056179775319,0.23451776649745892,-0.6040221597043272,1.0,0.15540229885057477,21.75
1998-02-26,0.22825719120135202,0.5745185185185184,0.27898193760263323,0.5492714025500887,0.6221584791241352,0.0,-0.06486271388778353,25.13
1998-02-27,0.54381329810656,0.531333333333333,0.4101818181818222,0.05783242258651988,0.25199800156773544,0.0,-0.05319148936170215,23.5
1998-03-02,0.003082342580360997,0.053333333333333455,0.04448484848485257,-0.32185792349726994,-0.9640359717807582,1.0,0.02516853932584273,22.25
1998-03-03,-0.4900924702774109,-0.27595307917888534,-0.3806984126984083,-0.17847619047619234,-1.0051537156196433,0.0,-0.10127137220517313,22.81
1998-03-04,-0.4336190476190487,-0.41639506172839447,-0.5913043478260831,-0.8569523809523838,-0.8185233997467504,1.0,0.024390243902439046,20.5
1998-03-05,-0.69009523809524,-0.7776790123456789,-0.5270092226613927,-0.7373333333333361,-1.011910484016849,1.0,0.03857142857142848,21.0
1998-03-06,-0.7356190476190483,-0.588148148148148,-0.44400527009222246,-0.538571428571431,-0.9661817022852762,0.0,-0.057313159101329614,21.81
1998-03-09,-0.6206666666666669,-0.7539337474120076,-0.6745718050065844,-0.9143288084464579,-1.297463177612336,1.0,0.05787937743190663,20.56
1998-03-10,-0.8022286821705426,-0.7214211076280023,-0.6765480895915643,-0.5836098541980907,-1.3343103380836276,0.0,-0.017011494252873627,21.75
1998-03-11,-0.6120155038759688,-0.5752351097178658,-0.4430830039525653,-0.7216691804927116,-1.1774271918501809,1.0,0.037418147801683954,21.38
1998-03-12,-0.7107558139534891,-0.5450365726227758,-0.44927536231883725,-0.5104072398190052,-1.0520515795924221,0.0,-0.010820559062218127,22.18
1998-03-13,-0.5579457364341094,-0.6281086729362568,-0.36627140974966543,-0.6048265460030169,-1.3954496264521428,1.0,0.048313582497721,21.94
1998-03-16,-0.615116279069768,-0.36541274817136504,-0.3208168642951207,-0.31332327802916027,-0.9190528964627038,0.0,-0.04086956521739138,23.0
1998-03-17,-0.3504844961240323,-0.46990595611284847,-0.37720685111989016,-0.6169934640522878,-1.2046772798588383,1.0,0.011332728921124247,22.06
1998-03-18,-0.6227713178294589,-0.6637408568443006,-0.310408432147558,-0.5648064353946703,-1.3412658469909733,1.0,0.07306140744060974,22.31
1998-03-19,-0.5737403100775199,-0.23145245559038385,-0.2469038208168579,-0.11271995977878335,-0.7336923217335749,0.0,-0.06516290726817053,23.94
1998-03-20,-0.1584302325581406,-0.2544409613375106,-0.29130434782608006,-0.6166918049271,-0.9499632753997331,1.0,0.01921358355674707,22.38
1998-03-23,-0.6458333333333353,-0.5830399999999974,-0.4268148148148059,-0.49693053311793245,-1.3353655727516505,1.0,0.010960105217010074,22.81
1998-03-24,-0.5370256410256425,-0.40821333333332976,-0.10389016018305752,-0.45848142164781935,-1.2499837021004734,0.0,-0.005203816131829853,23.06
1998-03-25,-0.47835897435897523,-0.5659733333333292,-0.24424103737604075,-0.5355950457727511,-1.1835830171540827,1.0,0.0,22.94
1998-03-26,-0.5714871794871805,-0.7414399999999954,-0.1313501144164666,-0.5766289714593431,-1.2693038841154152,1.0,0.07628596338273752,22.94
1998-03-27,-0.5934358974359002,-0.2029866666666612,-0.1349244232299035,-0.07248249865374401,-0.7262300568036125,1.0,0.07573916565411087,24.69
1998-03-30,-0.039589743589746096,0.09157706093190465,0.16510500807754935,0.17926509186351614,0.4909368617961525,1.0,0.09412650602409633,26.56
1998-03-31,0.24044856921886915,0.28671775223499707,0.31354679802956054,0.34051695199731435,0.514778922937033,1.0,0.0,29.06
1998-04-01,0.34707692307692173,0.18486082824168748,0.42067807989258466,0.32315202231520224,-0.06628983564979918,1.0,0.021679284239504604,29.06
1998-04-02,0.37588102166181514,0.3070707070707106,0.40151358789130076,0.33098591549295797,-0.6228411473531764,0.0,-0.03805995284607622,29.69
1998-04-03,0.22799999999999798,0.15225318197454807,0.2571530758226077,0.1297787450126946,-1.2115088371556824,1.0,0.06582633053221287,28.56
1998-04-06,0.12103703703703572,0.370243204577972,0.29053688682889534,0.35781354795439313,-0.5048541310910807,1.0,0.001971090670170872,30.44
1998-04-07,0.40201801801801684,0.32982456140351246,0.1171881035148743,0.2962666666666671,-0.8956286161006995,0.0,-0.10459016393442622,30.5
1998-04-08,0.2326486486486481,0.016787065703477655,-0.16044804943993463,-0.3787999999999997,-0.5507763583569303,0.0,-0.024899304284144996,27.31
1998-04-09,-0.26810810810810926,-0.4260061919504611,-0.3413673232908436,-0.5247999999999997,-1.1216328383373322,0.0,-0.04956815621479538,26.63
1998-04-13,-0.5727567567567577,-0.7172342621258999,-0.6206257242178421,-0.8008666666666656,-0.978398864463322,1.0,0.037139470564994115,25.31
1998-04-14,-0.8266666666666675,-0.6840729274165773,-0.6716106604866715,-0.639533333333332,-1.2097363623918322,1.0,0.0,26.25
1998-04-15,-0.5375135135135144,-0.5961472308221498,-0.45260718424101676,-0.6624666666666663,-1.333025672063348,0.0,-0.01904761904761909,26.25
1998-04-16,-0.6632792792792803,-0.8039903680770513,-0.8183586153247733,-0.7962441314553981,-1.4210938907262103,1.0,0.07766990291262132,25.75
1998-04-17,-0.8439639639639653,-0.5264830508474541,-0.7642162582652635,-0.4391012743125413,-1.3007882469071756,1.0,0.004684684684684637,27.75
1998-04-20,-0.5101981981981996,-0.540042372881353,-0.47148969272656305,-0.45365526492287056,-1.1714681999293892,0.0,-0.004662840746054497,27.88
1998-04-21,-0.30248648648648824,-0.38176576576576304,-0.30321568627450757,-0.48559941520467853,-1.030585276931169,1.0,0.029189189189189113,27.75
1998-04-22,-0.49828571428571666,-0.3248945147679293,-0.3165387894288121,-0.3577485380116956,-1.1047907254897722,1.0,0.02626050420168058,28.56
1998-04-23,-0.3508571428571453,-0.15473724587648374,-0.2688172043010737,-0.20225856697819256,-0.9249652349970098,0.0,-0.0061412487205732,29.31
1998-04-24,-0.14779797979798215,-0.24219409282700133,-0.16666666666666408,-0.2984423676012461,-1.2937451815345598,0.0,-0.03226913834534839,29.13
1998-04-27,-0.4552727272727307,-0.572897196261679,-0.4120218579234951,-0.5605845181674558,-1.3865365260958193,0.0,-0.026605179141539592,28.19
1998-04-28,-0.5751231527093628,-0.5863707165109009,-0.6307832422586493,-0.7733807266982623,-1.4322423630248533,1.0,0.020408163265306145,27.44
1998-04-29,-0.7047619047619071,-0.8015576323987512,-0.5888734353268403,-0.6780626780626786,-1.4055855044776993,0.0,-0.008928571428571397,28.0
1998-04-30,-0.6196526895383341,-0.7019851116625273,-0.5703291608715784,-0.7815270935960599,-1.4334901727437348,0.0,-0.006846846846846888,27.75
