date,Open,High,Low,Close,Volume,pred,reg,price
2012-04-13,-0.5176157934700095,-0.6747386172006746,-0.41087672343876713,-0.4500201045436266,-1.3500191520674152,0.0,-0.017470565894416867,26.33
2012-04-16,-0.3277145026575571,-0.6035750421585161,-0.5375596107055962,-0.5713711298753499,-1.2440363150078289,0.0,-0.011596443757247776,25.87
2012-04-17,-0.5928625664388778,-0.8136930860033731,-0.5521581508515812,-0.6805790108564522,-1.3077407952475992,0.0,-0.022682831443097462,25.57
2012-04-18,-0.7091875474563407,-0.927464867903317,-0.7233589108910885,-0.8566143948532364,-1.3142672822208334,0.0,-0.02881152460984393,24.99
2012-04-19,-0.9306757782839797,-1.089881956155143,-1.0616014851485132,-1.0626457579412942,-1.211261415640183,0.0,-0.04820766378244734,24.27
2012-04-20,-1.0589217919514062,-1.1841208544125919,-1.2195222772277214,-1.3698431845597092,-1.2777493296776405,0.0,-0.035930735930736035,23.1
2012-04-23,-1.4548215641609727,-1.5828130745658835,-1.4268494623655898,-1.7701837270341196,-1.215008500829923,0.0,-0.04894476874719356,22.27
2012-04-24,-1.771428571428574,-1.7175406048250084,-1.9508080255357947,-2.010612638687891,-1.0829237478915925,0.0,-0.0023607176581681433,21.18
2012-04-25,-1.8924242424242441,-1.7469947609692202,-1.856507979936159,-1.9969348659003825,-1.1991116128728774,1.0,0.003312825366777128,21.13
2012-04-26,-1.9851380042462867,-1.704427635887361,-1.8574199726402165,-1.9660919540229878,-1.133767446861413,1.0,0.03301886792452824,21.2
2012-04-27,-1.7833545647558404,-1.5874007858546169,-1.5877437300501573,-1.7663793103448269,-1.162937725540794,1.0,0.043835616438356206,21.9
2012-04-30,-1.6687898089171993,-1.3997779960707273,-1.5625727314181466,-1.5012452107279683,-1.1815817591677922,0.0,-0.012685914260717412,22.86
2012-05-01,-1.3340976645435263,-1.3980425671250825,-1.4212758777929757,-1.5805555555555544,-1.2743449656942794,1.0,0.026140894993353925,22.57
2012-05-02,-1.4091719745222953,-1.4011859855926656,-1.3530041039671656,-1.4135057471264356,-1.0724216949243661,0.0,-0.10880829015544036,23.16
2012-05-03,-1.3475159235668812,-1.3611728880157172,-1.903118103055173,-2.0406263982102892,-0.7119166179464952,1.0,0.03197674418604657,20.64
2012-05-04,-1.9699197296155495,-1.7552643016938319,-1.913850066934402,-1.846263982102907,-1.2726219516292696,1.0,0.00516431924882621,21.3
2012-05-07,-1.7745669623996643,-1.6831006711409398,-1.762310575635874,-1.800894854586128,-1.2521468903603201,0.0,-0.028024287716020613,21.41
2012-05-08,-1.709843683988172,-1.669358261425376,-1.8341535029004883,-1.9280536912751662,-1.2221621914395202,1.0,0.00816914944738123,20.81
2012-05-09,-1.91991666666667,-1.7484721969006387,-1.8714820579334175,-1.8227293064876942,-1.166171074189923,0.0,-0.04432793136320301,20.98
2012-05-10,-1.7364166666666696,-1.7827159651118687,-1.810422279792744,-1.936348408710215,-1.3862848009676234,1.0,0.010972568578553554,20.05
2012-05-11,-1.8978593272171285,-1.9046085972850673,-1.9819293248945113,-1.9190004714757165,-1.4081211257262576,0.0,-0.011346817957572752,20.27
2012-05-14,-1.9938655841226904,-1.9658291011688833,-1.9197360672975776,-1.9181732580037634,-0.9435801007498201,1.0,0.0379241516966069,20.04
2012-05-15,-1.8645015787099712,-1.5346320032245067,-1.7198412197686606,-1.6845845845845804,-0.973127190844302,1.0,0.03846153846153855,20.8
2012-05-16,-1.491608715808996,-1.5332521659826723,-1.4112187171398494,-1.4164281928987772,-1.3351811871764516,0.0,-0.015277777777777835,21.6
2012-05-17,-1.357070004636069,-1.464214318285455,-1.5540742009132371,-1.4695283518812898,-1.194911437658147,0.0,-0.12364833098260453,21.27
2012-05-18,-1.4164116828929068,-1.4066675786593719,-2.053546942291126,-2.0201127004768065,0.05565382918959072,1.0,0.03540772532188852,18.64
2012-05-21,-2.018784530386741,-1.6533616051071602,-2.159167930660886,-1.7971391417425195,0.3260069178447895,0.0,-0.06735751295336789,19.3
2012-05-22,-1.7050460405156533,-1.8067302867383523,-1.860504153123869,-1.9855142056822705,-0.8749680804141422,1.0,0.017777777777777892,18.0
2012-05-23,-1.9336231884057966,-1.9458368873924434,-1.7769288551823748,-1.851780712284912,-1.3574900759105788,1.0,0.031113537117903878,18.32
2012-05-24,-1.808478260869564,-1.80853797231575,-1.7173405561574562,-1.6564225690276082,-1.4828997382496871,0.0,-0.03705664372683959,18.89
2012-05-25,-1.642246376811593,-1.7979880284324727,-1.5788211473565776,-1.8037272342227841,-1.4581449869124843,0.0,-0.061572292468389245,18.19
2012-05-29,-1.7255679471292846,-1.8963528911564622,-1.7893948256467915,-1.9386666666666645,-0.999931717309662,0.0,-0.02694786174575281,17.07
2012-05-30,-1.9546050096339096,-2.0539366895499613,-1.9334569640062569,-1.9906125696101813,-0.8435598042562876,1.0,0.006020469596628608,16.61
2012-05-31,-2.0317575757575748,-2.102082089552238,-2.060954376773627,-1.985552654482156,-1.28798452259019,0.0,-0.06104129263913827,16.71
2012-06-01,-2.0398668331252585,-2.1541280831335703,-2.0989613460663907,-2.2071396697902705,-1.214166382155457,0.0,-0.029955385595920925,15.69
2012-06-04,-2.179755671902267,-2.2630431177446093,-2.2205934861278624,-2.1879093198992425,-1.1739478775463754,1.0,0.0,15.22
2012-06-05,-2.1669129720853846,-2.2372874654013435,-2.056781664656209,-2.1287153652392936,-1.0505200864914077,1.0,0.08147174770039434,15.22
2012-06-06,-2.0596059113300482,-1.8777777777777769,-1.8613655006031333,-1.7767422334172953,-1.1965357915101855,1.0,0.06439854191980543,16.46
2012-06-07,-1.737602627257798,-1.5408857255832342,-1.575478890229189,-1.4794290512174642,-0.9188209855468304,1.0,0.12100456621004563,17.52
