date,Open,High,Low,Close,Volume,pred,reg,price
1998-02-13,-0.4090115593300313,-0.5319927816447538,-0.37226705796038395,-0.4629333333333352,-0.4747812251392204,0.0,-0.008032128514056214,62.25
1998-02-17,-0.4737909884406709,-0.6414539829853059,-0.516165321594525,-0.5549333333333357,-1.571953424459391,0.0,-0.014089068825910878,61.75
1998-02-18,-0.6130691200754907,-0.7904614591389545,-0.5730496453900742,-0.7148266666666689,-1.4606060606060605,1.0,0.03071616294349533,60.88
1998-02-19,-0.6986081623024294,-0.5455529775715398,-0.5432134996331665,-0.44064000000000303,-1.197266218268605,1.0,0.007968127490039834,62.75
1998-02-20,-0.5171974522293,-0.5739108017530293,-0.5122523844460793,-0.3919466666666688,-1.5104361032761986,1.0,0.025770750988142188,63.25
1998-02-23,-0.4446331682000466,-0.38602732663057515,-0.38762533626804063,-0.256193939393941,-1.2677370362334563,1.0,0.0,64.88
1998-02-24,-0.3168444444444447,-0.13612903225806594,-0.24505747126437138,-0.29730817610063,0.29704808660624393,1.0,0.015413070283600394,64.88
1998-02-25,-0.22479012345679072,-0.24111019510854637,-0.36825653462678964,0.022770648239550884,-0.832439577039275,1.0,0.10428051001821492,65.88
1998-02-26,-0.03282051282051146,0.40479999999999916,0.14495726495725836,0.458243386243385,0.3331748995643069,1.0,0.05841924398625431,72.75
1998-02-27,0.42417486338797894,0.5221143473570653,0.4221949724095617,0.5116999999999989,0.5523210633946831,0.0,-0.009740259740259716,77.0
1998-03-02,0.469985875706215,0.24928340268146076,0.456888888888886,0.3806666666666658,-0.6332924335378323,0.0,-0.059016393442622994,76.25
1998-03-03,0.37323446327683696,0.061272923408845825,0.049196581196578215,-0.11683333333333368,-0.8993933197000681,1.0,0.023554006968641072,71.75
1998-03-04,-0.04738700564971676,-0.12094313453536687,-0.14652991452991726,0.005499999999999172,-0.9644546693933197,1.0,0.0212418300653594,73.44
1998-03-05,-0.11800847457627017,0.19346586531052523,-0.06191452991453239,0.11443333333333294,-0.5743353783231084,1.0,0.023333333333333428,75.0
1998-03-06,0.2409251412429385,0.04105409153952877,0.14834188034187767,0.239033333333333,-1.0851158827539196,1.0,0.08794788273615639,76.75
1998-03-09,0.2615023474178404,0.39015015015015075,0.281223529411762,0.3835471698113213,0.33818336741649646,0.0,-0.004670658682634721,83.5
1998-03-10,0.42463157894736847,0.3780275482093669,0.37884100316532576,0.2903144654088048,0.4230285092195687,0.0,-0.04187221754301529,83.11
1998-03-11,0.12243274853801234,-0.055294765840220084,-0.013537862186511762,-0.020012698412697927,-0.6550520514390692,0.0,-0.014190631671480491,79.63
